Granule,exposure,lat0,lon0,steps,reg_status,VIIRS_Ref,verf_pnts,mu_dx,mu_dy,sig_dx,sig_dy,LPA,LZA0,solar_contam,aurora_pix,lightning_pix,mu_city_vis,mu_city_uv,mu_full_vis,mu_full_uv,mu_aurora,mu_lightning,sig_city_vis,sig_city_uv,sig_full_vis,sig_full_uv,sig_aurora,sig_lightning
TEMPO_RADT_L1_V04_20250911T013932Z_S016G05,6.297664,33.535904,-89.939178,120,1,VNP46A3_A2025244,148,4.566879e-02,-0.006264,0.033707,0.082457,44.662670,92.463585,0.000000,0,155,1.074852e-02,-0.005341,0.023904,-0.012091,0.000126,-0.000489,1.041329,1.202935,1.799615,1.599973,0.110301,0.429749
TEMPO_RADT_L1_V04_20250911T101043Z_S001G01,6.297664,33.521114,-93.331047,121,1,VNP46A3_A2025244,146,4.190585e-02,-0.003766,0.037001,0.053747,49.973206,21.804014,0.000000,0,52,1.544742e-02,-0.005331,0.038165,-0.005973,0.000226,-0.001119,1.238455,1.284524,2.226176,1.669576,0.112651,0.425252
TEMPO_RADT_L1_V04_20250911T102339Z_S001G02,6.297664,33.577507,-99.632256,120,1,VNP46A3_A2025244,146,4.190585e-02,-0.003766,0.037001,0.053747,49.973206,19.883255,0.000000,0,40,1.381813e-02,-0.014627,0.038758,-0.015103,0.000072,-0.000037,1.314327,1.319291,2.381791,1.638369,0.108920,0.420308
TEMPO_RADT_L1_V04_20250911T103628Z_S001G03,6.297664,33.700073,-106.060181,120,1,VNP46A3_A2025244,146,4.190585e-02,-0.003766,0.037001,0.053747,49.973206,18.209419,0.000000,0,0,2.293066e-02,0.020430,0.039739,0.020311,0.000214,0.002149,1.251352,1.260579,2.265994,1.563949,0.108365,0.416868
TEMPO_RADT_L1_V04_20250911T104918Z_S001G04,6.297664,33.925400,-112.838936,120,1,VNP46A3_A2025244,146,4.190585e-02,-0.003766,0.037001,0.053747,49.973206,16.902628,0.000000,0,0,2.320449e-02,0.017040,0.036737,0.017888,-0.000047,0.001746,1.156770,1.221393,2.083277,1.528006,0.108476,0.420522
TEMPO_RADT_L1_V04_20250911T110208Z_S001G05,6.297664,34.255989,-120.215561,120,1,VNP46A3_A2025244,146,4.190585e-02,-0.003766,0.037001,0.053747,49.973206,16.228197,0.000000,0,5,1.260299e-02,0.016477,0.011985,0.020599,-0.000065,0.002503,1.201046,1.253487,2.179727,1.575655,0.109173,0.422046
TEMPO_RADT_L1_V04_20250912T004752Z_S016G01,6.297664,34.185253,-63.396755,121,1,VNP46A3_A2025244,164,3.956949e-02,0.002989,0.027126,0.042456,58.219112,88.538109,0.000000,0,47,1.758123e-02,0.029218,0.004639,0.028166,0.000175,0.001145,0.996240,1.157759,1.741659,1.466614,0.108376,0.426250
TEMPO_RADT_L1_V04_20250912T010048Z_S016G02,6.297664,33.887608,-70.666840,120,1,VNP46A3_A2025244,164,3.956949e-02,0.002989,0.027126,0.042456,58.219112,91.750488,0.000000,0,22,1.940907e-02,0.032390,0.007787,0.034293,0.000124,0.003635,0.984079,1.156902,1.702761,1.441610,0.107825,0.419055
TEMPO_RADT_L1_V04_20250912T011337Z_S016G03,6.297664,33.695370,-77.339531,120,1,VNP46A3_A2025244,164,3.956949e-02,0.002989,0.027126,0.042456,58.219112,94.448807,0.000000,0,75,8.314358e-03,-0.001872,0.022714,-0.001777,-0.000015,0.002191,1.047178,1.200019,1.795454,1.485960,0.107822,0.420164
TEMPO_RADT_L1_V04_20250912T012627Z_S016G04,6.297664,33.582962,-83.700539,120,1,VNP46A3_A2025244,164,3.956949e-02,0.002989,0.027126,0.042456,58.219112,96.840302,0.000000,0,145,-3.106134e-03,-0.017398,0.022222,-0.016429,0.000010,0.000207,1.088041,1.235999,1.838983,1.529433,0.108139,0.422877
TEMPO_RADT_L1_V04_20250912T013917Z_S016G05,6.297664,33.547440,-89.910919,120,1,VNP46A3_A2025244,164,3.956949e-02,0.002989,0.027126,0.042456,58.219112,99.043762,0.000000,0,43,1.038405e-02,-0.005292,0.022054,0.000652,0.000259,0.002158,1.044483,1.202706,1.785781,1.598910,0.111292,0.428302
TEMPO_RADT_L1_V04_20250912T101015Z_S001G01,6.297664,33.522701,-93.328743,121,1,VNP46A3_A2025244,165,3.643806e-02,0.011585,0.051062,0.062320,63.477821,10.867015,0.000000,0,106,1.137481e-02,-0.008905,0.029065,-0.014178,-0.000089,-0.002232,1.162926,1.243575,2.056479,1.609274,0.110319,0.429955
TEMPO_RADT_L1_V04_20250912T102311Z_S001G02,6.297664,33.575233,-99.628212,120,1,VNP46A3_A2025244,165,3.643806e-02,0.011585,0.051062,0.062320,63.477821,10.523323,0.000000,0,28,7.249642e-03,-0.014351,0.023360,-0.016703,0.000001,-0.000026,1.133923,1.246274,1.993383,1.539309,0.108284,0.419859
TEMPO_RADT_L1_V04_20250912T103600Z_S001G03,6.297664,33.693707,-106.051239,120,1,VNP46A3_A2025244,165,3.643806e-02,0.011585,0.051062,0.062320,63.477821,11.037960,0.000000,0,97,1.569022e-02,0.014477,0.023503,0.010514,0.000154,0.001029,1.121608,1.218282,1.986758,1.516012,0.109241,0.422159
TEMPO_RADT_L1_V04_20250912T104850Z_S001G04,6.297664,33.911896,-112.828773,120,1,VNP46A3_A2025244,165,3.643806e-02,0.011585,0.051062,0.062320,63.477821,12.516955,0.000000,0,0,1.360910e-02,0.018924,0.015955,0.025487,0.000297,0.004742,1.068964,1.190624,1.882033,1.486067,0.109720,0.420992
TEMPO_RADT_L1_V04_20250912T110140Z_S001G05,6.297664,34.234928,-120.205887,120,1,VNP46A3_A2025244,165,3.643806e-02,0.011585,0.051062,0.062320,63.477821,15.026974,0.000000,0,3,1.171761e-02,0.018544,0.013227,0.033511,0.000289,0.005662,1.106230,1.209817,1.982163,1.533040,0.109638,0.426007
TEMPO_RADT_L1_V04_20250913T004738Z_S016G01,6.297664,34.184940,-63.397911,121,1,VNP46A3_A2025244,157,3.395576e-02,-0.002664,0.030056,0.038435,71.628578,96.068466,0.000000,0,2,2.015098e-02,0.036660,0.007814,0.046798,0.000250,0.004892,0.989062,1.162948,1.714135,1.458759,0.108510,0.424343
TEMPO_RADT_L1_V04_20250913T010034Z_S016G02,6.297664,33.890938,-70.659431,120,1,VNP46A3_A2025244,157,3.395576e-02,-0.002664,0.030056,0.038435,71.628578,98.971443,0.000000,0,98,2.026064e-02,0.032844,0.010038,0.032849,0.000146,0.003024,0.980624,1.154880,1.698789,1.446493,0.107801,0.420282
TEMPO_RADT_L1_V04_20250913T011323Z_S016G03,6.297664,33.698036,-77.331657,120,1,VNP46A3_A2025244,157,3.395576e-02,-0.002664,0.030056,0.038435,71.628578,101.373146,0.000000,0,435,7.647885e-03,-0.025521,0.022707,-0.044000,-0.000421,-0.004276,1.049026,1.224742,1.803893,1.526697,0.108265,0.425773
TEMPO_RADT_L1_V04_20250913T012613Z_S016G04,6.297664,33.580013,-83.704735,120,1,VNP46A3_A2025244,157,3.395576e-02,-0.002664,0.030056,0.038435,71.628578,103.471710,0.000000,0,14,-5.058407e-03,-0.012707,0.019255,-0.002504,0.000367,0.002768,1.083851,1.226277,1.832574,1.514028,0.107672,0.420998
TEMPO_RADT_L1_V04_20250913T013903Z_S016G05,6.297664,33.541500,-89.925148,120,1,VNP46A3_A2025244,157,3.395576e-02,-0.002664,0.030056,0.038435,71.628578,105.358971,0.000000,0,24,7.587245e-03,0.004039,0.016834,0.011952,0.000422,0.002991,1.041684,1.204985,1.789761,1.552250,0.109852,0.423048
TEMPO_RADT_L1_V04_20250913T100947Z_S001G01,6.297664,33.520855,-93.345314,121,1,VNP46A3_A2025244,160,9.195108e-03,-0.001072,0.034864,0.057454,76.812607,12.175603,0.000000,0,2,6.035325e-03,-0.005559,0.019622,-0.001819,0.000171,0.001602,1.083847,1.225561,1.895545,1.573599,0.110744,0.430448
TEMPO_RADT_L1_V04_20250913T102243Z_S001G02,6.297664,33.572884,-99.640778,120,1,VNP46A3_A2025244,160,9.195108e-03,-0.001072,0.034864,0.057454,76.812607,14.573727,0.000000,0,50,6.035174e-03,-0.011015,0.017812,-0.007734,0.000017,0.001785,1.090897,1.219560,1.898868,1.517028,0.107873,0.422935
TEMPO_RADT_L1_V04_20250913T103532Z_S001G03,6.297664,33.691162,-106.056976,120,1,VNP46A3_A2025244,160,9.195108e-03,-0.001072,0.034864,0.057454,76.812607,17.226933,0.000000,0,173,1.314087e-02,0.008771,0.016609,-0.000332,-0.000206,-0.000849,1.088449,1.198320,1.918272,1.494858,0.108333,0.421784
TEMPO_RADT_L1_V04_20250913T104822Z_S001G04,6.297664,33.910553,-112.825142,120,1,VNP46A3_A2025244,160,9.195108e-03,-0.001072,0.034864,0.057454,76.812607,20.258741,0.000000,0,17,1.135773e-02,0.014301,0.012311,0.016159,0.000161,0.002681,1.029469,1.178007,1.803757,1.470696,0.108389,0.420873
TEMPO_RADT_L1_V04_20250913T110112Z_S001G05,6.297664,34.235359,-120.188896,120,1,VNP46A3_A2025244,160,9.195108e-03,-0.001072,0.034864,0.057454,76.812607,23.838421,0.000000,0,0,1.026529e-02,0.020609,0.008761,0.031297,0.000381,0.004280,1.032056,1.200393,1.812882,1.513027,0.108796,0.423303
TEMPO_RADT_L1_V04_20250914T004723Z_S015G01,6.297664,34.195305,-63.416855,121,1,VNP46A3_A2025244,155,-2.737102e-02,0.009889,0.032113,0.057036,84.840691,103.435669,0.000000,0,0,1.861164e-02,0.030687,0.006465,0.043586,0.000349,0.005668,0.983817,1.162957,1.707990,1.476929,0.108379,0.430784
TEMPO_RADT_L1_V04_20250914T010019Z_S015G02,6.297664,33.898499,-70.678429,120,1,VNP46A3_A2025244,155,-2.737102e-02,0.009889,0.032113,0.057036,84.840691,105.923210,0.000000,0,26,1.956115e-02,0.029656,0.007838,0.033120,0.000365,0.004230,0.984394,1.144956,1.697556,1.432183,0.108362,0.420837
TEMPO_RADT_L1_V04_20250914T011308Z_S015G03,6.297664,33.704735,-77.347992,120,1,VNP46A3_A2025244,155,-2.737102e-02,0.009889,0.032113,0.057036,84.840691,107.923157,0.000000,0,332,1.041008e-02,-0.010121,0.023414,-0.025509,-0.000356,-0.003451,1.041916,1.208903,1.782785,1.497328,0.107348,0.419005
TEMPO_RADT_L1_V04_20250914T012558Z_S015G04,6.297664,33.590202,-83.709137,120,1,VNP46A3_A2025244,155,-2.737102e-02,0.009889,0.032113,0.057036,84.840691,109.609917,0.000000,0,33,-4.258629e-03,-0.014596,0.017750,-0.011116,0.000126,0.000563,1.072728,1.220340,1.820494,1.506519,0.107598,0.420234
TEMPO_RADT_L1_V04_20250914T013848Z_S015G05,6.297664,33.552082,-89.919518,120,1,VNP46A3_A2025244,155,-2.737102e-02,0.009889,0.032113,0.057036,84.840691,111.071693,0.000000,0,17,5.564687e-03,-0.003814,0.016053,-0.004148,0.000094,0.000297,1.038489,1.200164,1.786010,1.524797,0.109241,0.422412
TEMPO_RADT_L1_V04_20250914T100919Z_S001G01,6.297664,33.522121,-93.362869,121,1,VNP46A3_A2025244,135,-3.272831e-02,0.004189,0.042517,0.097211,89.937683,23.453625,0.000000,0,4,4.953306e-03,-0.006966,0.015352,-0.005502,0.000127,0.000547,1.057890,1.215881,1.828413,1.562237,0.110833,0.429189
TEMPO_RADT_L1_V04_20250914T102215Z_S001G02,6.297664,33.579666,-99.661728,120,1,VNP46A3_A2025244,135,-3.272831e-02,0.004189,0.042517,0.097211,89.937683,26.155714,0.000000,0,33,4.083390e-03,-0.010869,0.013745,-0.009323,0.000137,0.000624,1.056558,1.218312,1.820477,1.511907,0.108947,0.418587
TEMPO_RADT_L1_V04_20250914T103504Z_S001G03,6.297664,33.705193,-106.085258,120,1,VNP46A3_A2025244,135,-3.272831e-02,0.004189,0.042517,0.097211,89.937683,28.986397,0.000000,0,81,1.073331e-02,0.012211,0.011730,0.007492,-0.000095,-0.000004,1.023795,1.179939,1.781462,1.464790,0.107955,0.416586
TEMPO_RADT_L1_V04_20250914T104754Z_S001G04,6.297664,33.929588,-112.863617,120,1,VNP46A3_A2025244,135,-3.272831e-02,0.004189,0.042517,0.097211,89.937683,32.108891,0.000000,0,25,1.141425e-02,0.013572,0.010566,0.015697,0.000100,0.001811,1.008225,1.177967,1.750802,1.474463,0.108805,0.422436
TEMPO_RADT_L1_V04_20250914T110044Z_S001G05,6.297664,34.259880,-120.242653,120,1,VNP46A3_A2025244,135,-3.272831e-02,0.004189,0.042517,0.097211,89.937683,35.717926,0.000000,0,0,1.054440e-02,0.015358,0.007954,0.020260,0.000211,0.002640,1.008332,1.196527,1.745289,1.512153,0.109961,0.424626
TEMPO_RADT_L1_V04_20250915T004709Z_S016G01,6.297664,34.190166,-63.431793,121,1,VNP46A3_A2025244,154,-1.191219e-02,-0.006539,0.026632,0.049003,97.830338,110.358749,0.000000,4565,2,2.617899e-02,0.051603,0.016330,0.024498,-0.003002,-0.003220,1.010925,1.181732,1.771457,1.578928,0.134652,0.455392
TEMPO_RADT_L1_V04_20250915T010005Z_S016G02,6.297664,33.896427,-70.688713,120,1,VNP46A3_A2025244,154,-1.191219e-02,-0.006539,0.026632,0.049003,97.830338,112.310043,0.000000,0,18,1.759699e-02,0.030803,0.007736,0.040695,0.002354,0.004911,0.981837,1.161332,1.704128,1.481880,0.125499,0.426319
TEMPO_RADT_L1_V04_20250915T011254Z_S016G03,6.297664,33.705162,-77.357765,120,1,VNP46A3_A2025244,154,-1.191219e-02,-0.006539,0.026632,0.049003,97.830338,113.804443,0.000000,0,29,5.293779e-03,-0.005094,0.020168,0.002939,0.001269,0.002904,1.050621,1.213057,1.799081,1.510062,0.122048,0.419149
TEMPO_RADT_L1_V04_20250915T012544Z_S016G04,6.297664,33.589611,-83.718742,120,1,VNP46A3_A2025244,154,-1.191219e-02,-0.006539,0.026632,0.049003,97.830338,114.994957,0.000000,0,14,-4.933544e-03,-0.023501,0.022292,-0.008393,-0.004743,0.001679,1.081476,1.225784,1.851820,1.557360,0.128090,0.427805
TEMPO_RADT_L1_V04_20250915T013834Z_S016G05,6.297664,33.553135,-89.929726,120,1,VNP46A3_A2025244,154,-1.191219e-02,-0.006539,0.026632,0.049003,97.830338,115.946289,0.000000,0,126,6.731005e-03,-0.016494,0.016657,-0.018571,-0.012233,-0.002471,1.056568,1.215612,1.820208,1.592177,0.145593,0.443548
TEMPO_RADT_L1_V04_20250915T100850Z_S001G01,6.297664,33.523586,-93.376694,121,1,VNP46A3_A2025244,142,2.554825e-02,0.013963,0.048811,0.098255,102.834679,36.095123,0.000000,15,21,4.613551e-03,0.004077,0.014512,0.001898,0.002505,-0.000253,1.055554,1.229440,1.818350,1.585848,0.119004,0.432186
TEMPO_RADT_L1_V04_20250915T102146Z_S001G02,6.297664,33.584938,-99.676064,120,1,VNP46A3_A2025244,142,2.554825e-02,0.013963,0.048811,0.098255,102.834679,38.789066,0.000000,10,99,2.663600e-03,-0.013420,0.012800,-0.016117,0.000294,-0.000571,1.041212,1.222808,1.792820,1.517889,0.113047,0.419250
TEMPO_RADT_L1_V04_20250915T103435Z_S001G03,6.297664,33.713211,-106.100151,120,1,VNP46A3_A2025244,142,2.554825e-02,0.013963,0.048811,0.098255,102.834679,41.590939,0.000000,0,27,1.219056e-02,0.017178,0.012163,0.018624,-0.000162,0.001955,1.006507,1.170639,1.741657,1.451956,0.110802,0.417973
TEMPO_RADT_L1_V04_20250915T104725Z_S001G04,6.297664,33.939827,-112.884636,120,1,VNP46A3_A2025244,142,2.554825e-02,0.013963,0.048811,0.098255,102.834679,44.664890,0.000000,0,87,1.302746e-02,0.006312,0.011388,0.005757,-0.003417,0.001055,0.995849,1.183429,1.728858,1.480967,0.113447,0.422039
TEMPO_RADT_L1_V04_20250915T110015Z_S001G05,6.297664,34.272068,-120.268936,120,1,VNP46A3_A2025244,142,2.554825e-02,0.013963,0.048811,0.098255,102.834679,48.196194,0.000000,0,0,1.250128e-02,0.010355,0.011501,0.021907,0.001340,0.003834,0.994211,1.193048,1.729367,1.518386,0.116121,0.429370
TEMPO_RADT_L1_V04_20250916T004655Z_S016G01,6.297664,34.188114,-63.445530,121,1,VNP46A3_A2025244,152,3.844628e-02,0.004669,0.030077,0.054308,110.590393,116.550224,0.000000,2827,92,2.834940e-02,0.046660,0.018789,0.026521,0.001148,0.000327,0.993778,1.172871,1.731345,1.488320,0.112849,0.436011
TEMPO_RADT_L1_V04_20250916T005951Z_S016G02,6.297664,33.891304,-70.706520,120,1,VNP46A3_A2025244,152,3.844628e-02,0.004669,0.030077,0.054308,110.590393,117.856941,0.000000,19,17,1.677900e-02,0.031921,0.006378,0.040615,0.000420,0.005136,0.977937,1.153112,1.690596,1.439382,0.111282,0.421654
TEMPO_RADT_L1_V04_20250916T011240Z_S016G03,6.297664,33.695309,-77.381294,120,1,VNP46A3_A2025244,152,3.844628e-02,0.004669,0.030077,0.054308,110.590393,118.753250,0.000000,0,157,4.718708e-03,-0.007295,0.020421,-0.005707,-0.001152,0.000011,1.051997,1.202208,1.792875,1.492068,0.110480,0.422269
TEMPO_RADT_L1_V04_20250916T012530Z_S016G04,6.297664,33.578144,-83.752518,120,1,VNP46A3_A2025244,152,3.844628e-02,0.004669,0.030077,0.054308,110.590393,119.361694,0.000000,0,118,-5.020409e-03,-0.030454,0.018176,-0.020472,-0.003687,0.001437,1.077766,1.231725,1.839580,1.527312,0.113050,0.422764
TEMPO_RADT_L1_V04_20250916T013820Z_S016G05,6.297664,33.538498,-89.968903,120,1,VNP46A3_A2025244,152,3.844628e-02,0.004669,0.030077,0.054308,110.590393,119.730034,0.000000,2,78,6.634979e-03,-0.010255,0.012897,-0.003471,-0.003988,0.001858,1.039811,1.198337,1.781703,1.499952,0.116362,0.426102
TEMPO_RADT_L1_V04_20250916T100821Z_S001G01,6.297664,33.520615,-93.406052,121,1,VNP46A3_A2025244,164,-4.792389e-03,-0.003760,0.031026,0.065585,115.504539,48.848309,0.000000,0,2,2.738733e-03,-0.004621,0.013396,-0.015099,0.000519,0.000062,1.042228,1.217480,1.794393,1.544837,0.113695,0.432998
TEMPO_RADT_L1_V04_20250916T102117Z_S001G02,6.297664,33.582138,-99.701241,120,1,VNP46A3_A2025244,164,-4.792389e-03,-0.003760,0.031026,0.065585,115.504539,51.507565,0.000000,0,38,4.077178e-03,-0.019305,0.014355,-0.026788,0.000113,0.001466,1.037420,1.222949,1.778177,1.522569,0.111143,0.430483
TEMPO_RADT_L1_V04_20250916T103406Z_S001G03,6.297664,33.711155,-106.122360,120,1,VNP46A3_A2025244,164,-4.792389e-03,-0.003760,0.031026,0.065585,115.504539,54.264927,0.000000,0,2,1.174461e-02,0.020884,0.010852,0.023603,-0.000028,0.005417,1.005887,1.175996,1.732438,1.470704,0.108816,0.434745
TEMPO_RADT_L1_V04_20250916T104656Z_S001G04,6.297664,33.941422,-112.901474,120,1,VNP46A3_A2025244,164,-4.792389e-03,-0.003760,0.031026,0.065585,115.504539,57.275394,0.000000,0,2,1.167484e-02,0.014983,0.009616,0.027284,-0.000075,0.007354,0.994755,1.182413,1.715520,1.489246,0.109664,0.435236
TEMPO_RADT_L1_V04_20250916T105946Z_S001G05,6.297664,34.275887,-120.276810,120,1,VNP46A3_A2025244,164,-4.792389e-03,-0.003760,0.031026,0.065585,115.504539,60.717789,0.000000,0,4,1.274306e-02,0.012295,0.010839,0.030526,0.000119,0.009945,0.994595,1.195751,1.716689,1.499365,0.112414,0.436772
TEMPO_RADT_L1_V04_20250917T012240Z_S013G01,6.297664,33.601662,-82.846611,131,1,VNP46A3_A2025244,103,-3.904870e-02,0.002975,0.030504,0.036609,123.278305,122.428574,0.000000,5,201,-4.144631e-03,0.004892,0.002855,0.002752,0.000224,0.003083,1.085008,1.215334,1.842036,1.504936,0.108143,0.430054
TEMPO_RADT_L1_V04_20250917T013640Z_S013G02,6.297664,33.552746,-89.639442,130,1,VNP46A3_A2025244,103,-3.904870e-02,0.002975,0.030504,0.036609,123.278305,122.159164,0.000000,0,27,2.598586e-02,0.015822,0.028860,0.021363,0.000343,0.005315,1.042215,1.193426,1.782782,1.484727,0.107685,0.428266
TEMPO_RADT_L1_V04_20250917T100752Z_S001G01,6.297664,33.523151,-93.332687,121,1,VNP46A3_A2025244,166,3.415825e-02,-0.006111,0.043807,0.058037,127.950531,61.381145,0.000000,0,37,2.723740e-03,-0.001746,0.014240,-0.007947,0.000297,0.002521,1.036256,1.215096,1.785184,1.526918,0.110333,0.432668
TEMPO_RADT_L1_V04_20250917T102048Z_S001G02,6.297664,33.581924,-99.632919,120,1,VNP46A3_A2025244,166,3.415825e-02,-0.006111,0.043807,0.058037,127.950531,64.014473,0.000000,3,143,9.124026e-03,-0.024632,0.030960,-0.036927,-0.000048,-0.000406,1.038245,1.220092,1.785090,1.521223,0.108776,0.433502
TEMPO_RADT_L1_V04_20250917T103337Z_S001G03,6.297664,33.708160,-106.056152,120,1,VNP46A3_A2025244,166,3.415825e-02,-0.006111,0.043807,0.058037,127.950531,66.735489,0.000000,0,12,9.900094e-03,0.019230,0.011992,0.025943,0.000253,0.006390,1.009078,1.174218,1.731874,1.464077,0.108162,0.430516
TEMPO_RADT_L1_V04_20250917T104627Z_S001G04,6.297664,33.931194,-112.837181,120,1,VNP46A3_A2025244,166,3.415825e-02,-0.006111,0.043807,0.058037,127.950531,69.697319,0.000000,0,0,1.774575e-02,0.019582,0.019636,0.031738,0.000343,0.008402,0.991624,1.176660,1.717310,1.478207,0.108321,0.432541
TEMPO_RADT_L1_V04_20250917T105917Z_S001G05,6.297664,34.260635,-120.215675,120,1,VNP46A3_A2025244,166,3.415825e-02,-0.006111,0.043807,0.058037,127.950531,73.072060,0.000000,0,5,1.121274e-04,0.013174,-0.014133,0.022099,0.000181,0.006298,0.999695,1.195884,1.732945,1.501620,0.109147,0.433908
TEMPO_RADT_L1_V04_20250918T004629Z_S016G01,6.297664,34.194080,-63.364407,121,1,VNP46A3_A2025244,149,-2.826086e-02,-0.005308,0.039042,0.061914,135.440735,125.540451,0.000000,0,12,4.566988e-02,0.029709,0.051252,0.045552,0.000617,0.010260,0.986192,1.176686,1.701203,1.494068,0.108255,0.444409
TEMPO_RADT_L1_V04_20250918T005925Z_S016G02,6.297664,33.900677,-70.631310,120,1,VNP46A3_A2025244,149,-2.826086e-02,-0.005308,0.039042,0.061914,135.440735,125.252190,0.000000,3,71,4.556479e-02,0.027929,0.050383,0.035196,0.000355,0.007564,0.982453,1.162864,1.695042,1.459509,0.108336,0.438739
TEMPO_RADT_L1_V04_20250918T011214Z_S016G03,6.297664,33.708557,-77.307434,120,1,VNP46A3_A2025244,149,-2.826086e-02,-0.005308,0.039042,0.061914,135.440735,124.726082,0.000000,1,42,-4.897276e-03,0.007701,-0.000854,0.009907,0.000163,0.004945,1.046478,1.191744,1.784891,1.489398,0.107888,0.433610
TEMPO_RADT_L1_V04_20250918T012504Z_S016G04,6.297664,33.595070,-83.676842,120,1,VNP46A3_A2025244,149,-2.826086e-02,-0.005308,0.039042,0.061914,135.440735,124.014755,0.000000,0,244,-4.416168e-02,-0.030203,-0.038224,-0.039848,0.000042,-0.000800,1.097115,1.232953,1.855585,1.538924,0.108291,0.434953
TEMPO_RADT_L1_V04_20250918T013754Z_S016G05,6.297664,33.556866,-89.893745,120,1,VNP46A3_A2025244,149,-2.826086e-02,-0.005308,0.039042,0.061914,135.440735,123.124405,0.000000,0,16,4.390655e-03,-0.005001,0.012891,-0.009289,0.000167,0.002116,1.048165,1.211264,1.788911,1.521676,0.108936,0.440540
TEMPO_RADT_L1_V04_20250918T100722Z_S001G01,6.297664,33.523205,-93.333351,121,1,VNP46A3_A2025244,147,2.790845e-02,0.040307,0.043595,0.125918,140.181824,73.779030,0.000000,0,53,2.830096e-03,-0.007254,0.007138,-0.003176,0.000431,0.005624,1.039306,1.206036,1.794188,1.545925,0.111409,0.443513
TEMPO_RADT_L1_V04_20250918T102018Z_S001G02,6.297664,33.578533,-99.634598,120,1,VNP46A3_A2025244,147,2.790845e-02,0.040307,0.043595,0.125918,140.181824,76.385284,0.000000,0,58,5.766728e-03,-0.017365,0.022355,-0.005300,0.000303,0.007229,1.035154,1.216208,1.778668,1.528943,0.109369,0.439510
TEMPO_RADT_L1_V04_20250918T103307Z_S001G03,6.297664,33.700680,-106.061836,120,1,VNP46A3_A2025244,147,2.790845e-02,0.040307,0.043595,0.125918,140.181824,79.074997,0.000000,0,10,8.553998e-03,0.011233,0.007363,0.007606,0.000203,0.005494,1.009307,1.172815,1.731018,1.472276,0.107922,0.434943
TEMPO_RADT_L1_V04_20250918T104557Z_S001G04,6.297664,33.922832,-112.843376,120,1,VNP46A3_A2025244,147,2.790845e-02,0.040307,0.043595,0.125918,140.181824,81.990097,0.000000,0,36,1.886265e-02,0.015248,0.021296,0.013213,0.000212,0.005476,0.994309,1.176150,1.716390,1.481147,0.108771,0.435495
TEMPO_RADT_L1_V04_20250918T105847Z_S001G05,6.297664,34.251163,-120.222191,120,1,VNP46A3_A2025244,147,2.790845e-02,0.040307,0.043595,0.125918,140.181824,85.299263,0.000000,0,0,7.531147e-03,0.022110,0.000839,0.022770,0.000140,0.004946,1.000660,1.177574,1.723660,1.502241,0.110042,0.439569
TEMPO_RADT_L1_V04_20250919T004616Z_S016G01,6.297664,34.194729,-63.370224,121,1,VNP46A3_A2025244,141,2.053015e-02,-0.001668,0.034399,0.038588,147.544876,127.765465,0.000000,0,0,5.068387e-02,0.031322,0.060231,0.042814,0.000503,0.006982,0.986105,1.169899,1.707251,1.464609,0.108107,0.435847
TEMPO_RADT_L1_V04_20250919T005912Z_S016G02,6.297664,33.896854,-70.641281,120,1,VNP46A3_A2025244,141,2.053015e-02,-0.001668,0.034399,0.038588,147.544876,126.624405,0.000000,0,23,5.039555e-02,0.032410,0.060229,0.036310,0.000284,0.005131,0.983906,1.156380,1.697578,1.446183,0.107941,0.432061
TEMPO_RADT_L1_V04_20250919T011201Z_S016G03,6.297664,33.703823,-77.318497,120,1,VNP46A3_A2025244,141,2.053015e-02,-0.001668,0.034399,0.038588,147.544876,125.381264,0.000000,0,64,-2.353821e-02,-0.001166,-0.029750,0.001273,0.000158,0.003761,1.050599,1.207004,1.789815,1.500182,0.108224,0.431205
TEMPO_RADT_L1_V04_20250919T012451Z_S016G04,6.297664,33.588768,-83.685448,120,1,VNP46A3_A2025244,141,2.053015e-02,-0.001668,0.034399,0.038588,147.544876,124.043571,0.000000,0,13,-4.481623e-02,-0.015937,-0.043138,-0.011874,0.000164,0.004658,1.092806,1.231716,1.848723,1.523832,0.107974,0.432470
