Granule,exposure,lat0,lon0,steps,reg_status,VIIRS_Ref,verf_pnts,mu_dx,mu_dy,sig_dx,sig_dy,LPA,LZA0,solar_contam,aurora_pix,lightning_pix,mu_city_vis,mu_city_uv,mu_full_vis,mu_full_uv,mu_aurora,mu_lightning,sig_city_vis,sig_city_uv,sig_full_vis,sig_full_uv,sig_aurora,sig_lightning
TEMPO_RADT_L1_V04_20240320T104459Z_S001G02,6.297664,33.638016,-99.602066,120,1,VNP46A3_A2024061,143,-1.681310e-04,0.020535,0.051558,0.114151,52.542973,93.675056,0.000000,0,0,7.658971e-03,-0.006104,0.019422,-0.004985,0.000087,0.001100,1.034135,1.207492,1.767812,1.501160,0.107306,0.417783
TEMPO_RADT_L1_V04_20240320T105748Z_S001G03,6.297664,33.763771,-106.008942,120,1,VNP46A3_A2024061,143,-1.681310e-04,0.020535,0.051558,0.114151,52.542973,91.239433,0.000000,0,2,1.002137e-02,0.012097,0.010001,0.012971,0.000092,0.001466,0.996837,1.172157,1.719687,1.451014,0.107955,0.416968
TEMPO_RADT_L1_V04_20240320T111038Z_S001G04,6.297664,33.989056,-112.771927,120,1,VNP46A3_A2024061,143,-1.681310e-04,0.020535,0.051558,0.114151,52.542973,88.454056,0.000000,0,0,1.225869e-02,0.011070,0.009500,0.011964,0.000149,0.001291,0.991206,1.168425,1.720501,1.450637,0.107692,0.416799
TEMPO_RADT_L1_V04_20240320T112328Z_S001G05,6.297664,34.317314,-120.129883,120,1,VNP46A3_A2024061,143,-1.681310e-04,0.020535,0.051558,0.114151,52.542973,85.144554,0.000000,0,7,1.110110e-02,0.005608,0.007326,0.012302,0.000096,0.002992,1.000886,1.193095,1.749081,1.496820,0.107698,0.424723
TEMPO_RADT_L1_V04_20240321T004801Z_S017G01,6.297664,34.160625,-63.451019,121,1,VNP46A3_A2024061,175,3.379419e-02,0.031192,0.030473,0.054489,46.033875,15.982060,0.000000,0,8,2.360449e-02,0.032324,0.023312,0.025183,-0.000118,-0.000191,1.287153,1.256094,2.385854,1.629419,0.108764,0.430719
TEMPO_RADT_L1_V04_20240321T010051Z_S017G02,6.297664,33.862923,-70.712914,120,1,VNP46A3_A2024061,175,3.379419e-02,0.031192,0.030473,0.054489,46.033875,18.030956,0.000000,0,0,2.807259e-02,0.034623,0.026320,0.029706,-0.000036,0.000398,1.156103,1.201230,2.087770,1.516772,0.107670,0.416488
TEMPO_RADT_L1_V04_20240321T011340Z_S017G03,6.297664,33.667374,-77.382812,120,1,VNP46A3_A2024061,175,3.379419e-02,0.031192,0.030473,0.054489,46.033875,20.233021,0.000000,0,4,1.336261e-02,-0.009718,0.034466,-0.006948,-0.000090,0.000537,1.151425,1.247888,2.030865,1.532687,0.106502,0.411861
TEMPO_RADT_L1_V04_20240321T012630Z_S017G04,6.297664,33.551357,-83.746437,120,1,VNP46A3_A2024061,175,3.379419e-02,0.031192,0.030473,0.054489,46.033875,22.499527,0.000000,0,0,-5.036149e-03,-0.022557,0.024503,-0.012365,0.000170,0.001578,1.179470,1.253336,2.062120,1.561927,0.107611,0.417354
TEMPO_RADT_L1_V04_20240321T013920Z_S017G05,6.297664,33.512161,-89.953110,120,1,VNP46A3_A2024061,175,3.379419e-02,0.031192,0.030473,0.054489,46.033875,24.817244,0.000000,0,0,1.187096e-02,0.003097,0.031406,0.014688,0.000448,0.002924,1.202056,1.256765,2.139903,1.675475,0.109736,0.435414
TEMPO_RADT_L1_V04_20240321T103201Z_S001G01,6.297664,33.585911,-93.317345,121,1,VNP46A3_A2024061,147,-2.695990e-02,0.024079,0.038916,0.104746,41.613194,90.136688,0.000000,0,20,6.967787e-03,0.004265,0.016879,0.002989,0.000034,0.000134,1.028915,1.183297,1.779481,1.498474,0.108882,0.420174
TEMPO_RADT_L1_V04_20240321T104451Z_S001G02,6.297664,33.644196,-99.602272,120,1,VNP46A3_A2024061,147,-2.695990e-02,0.024079,0.038916,0.104746,41.613194,87.701515,0.000000,0,62,6.725564e-03,-0.007038,0.018196,-0.009602,-0.000013,0.000002,1.022742,1.203364,1.767765,1.488407,0.107687,0.418677
TEMPO_RADT_L1_V04_20240321T105740Z_S001G03,6.297664,33.767174,-106.011734,120,1,VNP46A3_A2024061,147,-2.695990e-02,0.024079,0.038916,0.104746,41.613194,85.101143,0.000000,0,2,8.091079e-03,0.003083,0.010189,0.004886,0.000157,0.001468,1.008571,1.169576,1.744293,1.446558,0.107489,0.416627
TEMPO_RADT_L1_V04_20240321T111030Z_S001G04,6.297664,33.989120,-112.780418,120,1,VNP46A3_A2024061,147,-2.695990e-02,0.024079,0.038916,0.104746,41.613194,82.159790,0.000000,0,0,1.117304e-02,0.007380,0.009233,0.010226,0.000157,0.001811,1.002439,1.173035,1.749107,1.454217,0.107680,0.416214
TEMPO_RADT_L1_V04_20240321T112320Z_S001G05,6.297664,34.315414,-120.147171,120,1,VNP46A3_A2024061,147,-2.695990e-02,0.024079,0.038916,0.104746,41.613194,78.697197,0.000000,0,2,8.549835e-03,0.011753,0.005282,0.013964,-0.000116,0.001787,1.021807,1.188826,1.805222,1.490196,0.108385,0.422609
TEMPO_RADT_L1_V04_20240322T004733Z_S017G01,6.297664,34.157791,-63.453953,121,1,VNP46A3_A2024061,131,4.304872e-02,-0.025081,0.034256,0.058098,35.161579,25.790068,0.000000,7,4,2.977516e-02,0.035760,0.023002,0.035171,-0.000148,0.001999,1.247039,1.240800,2.296658,1.621159,0.109542,0.442407
TEMPO_RADT_L1_V04_20240322T010023Z_S017G02,6.297664,33.860462,-70.714249,120,1,VNP46A3_A2024061,131,4.304872e-02,-0.025081,0.034256,0.058098,35.161579,28.446608,0.000000,0,0,2.367644e-02,0.032813,0.013498,0.034064,0.000098,0.002396,1.148028,1.204874,2.088623,1.518298,0.107821,0.420356
TEMPO_RADT_L1_V04_20240322T011312Z_S017G03,6.297664,33.668205,-77.379547,120,1,VNP46A3_A2024061,131,4.304872e-02,-0.025081,0.034256,0.058098,35.161579,30.961735,0.000000,0,11,7.665759e-03,-0.010554,0.022111,-0.001939,0.000361,0.002930,1.154342,1.238426,2.024734,1.529849,0.107484,0.413481
TEMPO_RADT_L1_V04_20240322T012602Z_S017G04,6.297664,33.553848,-83.743271,120,1,VNP46A3_A2024061,131,4.304872e-02,-0.025081,0.034256,0.058098,35.161579,33.406853,0.000000,0,165,-7.123887e-03,-0.014841,0.024850,-0.012838,0.000217,0.001025,1.302548,1.285887,2.323249,1.591889,0.107511,0.420934
TEMPO_RADT_L1_V04_20240322T013852Z_S017G05,6.297664,33.513420,-89.957481,120,1,VNP46A3_A2024061,131,4.304872e-02,-0.025081,0.034256,0.058098,35.161579,35.835400,0.000000,0,386,1.145209e-02,-0.018818,0.020424,-0.026644,-0.000063,-0.002186,1.325211,1.306132,2.418189,1.744749,0.109854,0.442452
TEMPO_RADT_L1_V04_20240322T103153Z_S001G01,6.297664,33.581135,-93.326675,121,1,VNP46A3_A2024061,160,1.215502e-02,0.012758,0.049290,0.123146,30.767260,84.503532,0.000000,0,273,7.640809e-03,-0.017605,0.014008,-0.028294,-0.000088,-0.002343,1.036885,1.235733,1.804416,1.585302,0.109575,0.432668
TEMPO_RADT_L1_V04_20240322T104443Z_S001G02,6.297664,33.637371,-99.617462,120,1,VNP46A3_A2024061,160,1.215502e-02,0.012758,0.049290,0.123146,30.767260,81.948639,0.000000,0,0,6.082208e-03,-0.007509,0.018720,-0.002540,0.000152,0.002308,1.036317,1.216507,1.782827,1.504352,0.107719,0.416918
TEMPO_RADT_L1_V04_20240322T105732Z_S001G03,6.297664,33.759541,-106.032433,120,1,VNP46A3_A2024061,160,1.215502e-02,0.012758,0.049290,0.123146,30.767260,79.246445,0.000000,0,0,9.347419e-03,0.008286,0.012104,0.011302,0.000118,0.002670,1.026265,1.187637,1.780529,1.469579,0.107490,0.418625
TEMPO_RADT_L1_V04_20240322T111022Z_S001G04,6.297664,33.980988,-112.805763,120,1,VNP46A3_A2024061,160,1.215502e-02,0.012758,0.049290,0.123146,30.767260,76.222717,0.000000,0,0,1.158676e-02,0.017031,0.009693,0.019797,0.000140,0.002958,1.013014,1.180194,1.770875,1.472308,0.107521,0.418506
TEMPO_RADT_L1_V04_20240322T112312Z_S001G05,6.297664,34.304344,-120.174034,120,1,VNP46A3_A2024061,160,1.215502e-02,0.012758,0.049290,0.123146,30.767260,72.700081,0.000000,0,0,9.581043e-03,0.018307,0.006207,0.023329,0.000171,0.003470,1.041579,1.193305,1.846401,1.504503,0.108554,0.426279
TEMPO_RADT_L1_V04_20240323T004706Z_S017G01,6.297664,34.170593,-63.467640,121,1,VNP46A3_A2024061,64,3.802640e-02,-0.005226,0.051287,0.180087,24.346060,36.413754,0.000000,0,6,2.452366e-02,0.024427,0.032726,0.032998,0.000217,0.004686,1.324960,1.263140,2.469549,1.663004,0.109348,0.441436
TEMPO_RADT_L1_V04_20240323T005956Z_S017G02,6.297664,33.870682,-70.725433,120,1,VNP46A3_A2024061,64,3.802640e-02,-0.005226,0.051287,0.180087,24.346060,39.292065,0.000000,0,0,2.047124e-02,0.024335,0.023450,0.036049,0.000161,0.004921,1.357236,1.266448,2.535580,1.592305,0.108006,0.422300
TEMPO_RADT_L1_V04_20240323T011245Z_S017G03,6.297664,33.675400,-77.389404,120,1,VNP46A3_A2024061,64,3.802640e-02,-0.005226,0.051287,0.180087,24.346060,41.926876,0.000000,0,306,1.241504e-02,-0.000108,0.025026,-0.006432,-0.000159,-0.000203,1.349055,1.274870,2.448317,1.582813,0.107567,0.419931
TEMPO_RADT_L1_V04_20240323T012535Z_S017G04,6.297664,33.559505,-83.747429,120,1,VNP46A3_A2024061,64,3.802640e-02,-0.005226,0.051287,0.180087,24.346060,44.439037,0.000000,0,818,1.884425e-02,-0.046988,0.029838,-0.079003,-0.000525,-0.007867,1.522039,1.353489,2.777131,1.704491,0.108824,0.427209
TEMPO_RADT_L1_V04_20240323T013825Z_S017G05,6.297664,33.518963,-89.955788,120,1,VNP46A3_A2024061,64,3.802640e-02,-0.005226,0.051287,0.180087,24.346060,46.906662,0.000000,0,100,4.157147e-03,0.007105,0.019748,0.028410,0.000891,0.006821,1.385656,1.296720,2.539416,1.745465,0.111980,0.438727
TEMPO_RADT_L1_V04_20240323T103145Z_S001G01,6.297664,33.586571,-93.334122,120,1,VNP46A3_A2024061,153,1.918108e-02,-0.046106,0.044818,0.109378,19.962362,79.140358,0.000000,1,12,8.327155e-03,-0.001869,0.018916,-0.000906,0.000212,0.001066,1.062594,1.219753,1.833346,1.555842,0.115980,0.426627
TEMPO_RADT_L1_V04_20240323T104428Z_S001G02,6.297664,33.646095,-99.568077,120,1,VNP46A3_A2024061,153,1.918108e-02,-0.046106,0.044818,0.109378,19.962362,76.562851,0.000000,0,5,4.675970e-03,-0.023375,0.015870,-0.019670,0.000041,0.001755,1.059435,1.231579,1.832194,1.524532,0.109035,0.420682
TEMPO_RADT_L1_V04_20240323T105718Z_S001G03,6.297664,33.771187,-105.923607,119,1,VNP46A3_A2024061,153,1.918108e-02,-0.046106,0.044818,0.109378,19.962362,73.866867,0.000000,0,4,8.131062e-03,0.006517,0.009421,0.005848,-0.000477,0.001443,1.058505,1.195195,1.864478,1.481408,0.108452,0.416201
TEMPO_RADT_L1_V04_20240323T111001Z_S001G04,6.297664,33.993984,-112.624062,119,1,VNP46A3_A2024061,153,1.918108e-02,-0.046106,0.044818,0.109378,19.962362,70.890755,0.000000,0,0,1.118901e-02,0.018768,0.005418,0.020464,-0.000730,0.002435,1.077079,1.197646,1.926115,1.487751,0.110042,0.418245
TEMPO_RADT_L1_V04_20240323T112244Z_S001G05,6.297664,34.319576,-119.904572,119,1,VNP46A3_A2024061,153,1.918108e-02,-0.046106,0.044818,0.109378,19.962362,67.462410,0.000000,0,0,1.057049e-02,0.020948,0.009915,0.024243,-0.000565,0.002422,1.157692,1.243420,2.137734,1.556674,0.112016,0.423782
TEMPO_RADT_L1_V04_20240324T004639Z_S015G01,6.297664,34.149624,-63.454971,121,1,VNP46A3_A2024061,153,8.853991e-03,0.008107,0.028385,0.058769,13.549301,47.249821,0.000000,1535,4,3.483718e-02,0.054771,0.043840,0.052990,0.001454,0.002498,1.340292,1.292574,2.501778,1.723546,0.113137,0.452749
TEMPO_RADT_L1_V04_20240324T005929Z_S015G02,6.297664,33.853374,-70.718277,120,1,VNP46A3_A2024061,153,8.853991e-03,0.008107,0.028385,0.058769,13.549301,50.247967,0.000000,0,574,3.278866e-02,0.005345,0.029406,-0.026436,-0.000278,-0.006372,1.322627,1.271131,2.449552,1.609009,0.110956,0.427543
TEMPO_RADT_L1_V04_20240324T011218Z_S015G03,6.297664,33.662636,-77.387871,120,1,VNP46A3_A2024061,153,8.853991e-03,0.008107,0.028385,0.058769,13.549301,52.952602,0.000000,0,390,3.386822e-02,-0.026143,0.058543,-0.035729,-0.001609,-0.002171,1.614936,1.422458,2.945593,1.772060,0.109657,0.423818
TEMPO_RADT_L1_V04_20240324T012508Z_S015G04,6.297664,33.550072,-83.751968,120,1,VNP46A3_A2024061,153,8.853991e-03,0.008107,0.028385,0.058769,13.549301,55.508698,0.000000,0,2,1.070284e-02,-0.008524,0.055106,0.016586,-0.000684,0.007811,1.274124,1.290191,2.257072,1.602275,0.109207,0.424523
TEMPO_RADT_L1_V04_20240324T013758Z_S015G05,6.297664,33.509449,-89.970222,120,1,VNP46A3_A2024061,153,8.853991e-03,0.008107,0.028385,0.058769,13.549301,58.007099,0.000000,0,2,2.056465e-02,0.016984,0.047579,0.046802,0.000205,0.008031,1.165621,1.236390,2.068819,1.662766,0.112548,0.441841
TEMPO_RADT_L1_V04_20240324T103134Z_S001G01,6.297664,33.569847,-93.345093,121,1,VNP46A3_A2024061,114,2.053236e-02,0.056989,0.052338,0.229635,9.166274,74.152023,0.000000,7,2,9.722065e-03,0.019229,0.016252,0.028053,0.003099,0.004768,1.084681,1.217274,1.888162,1.592998,0.119529,0.437301
TEMPO_RADT_L1_V04_20240324T104424Z_S001G02,6.297664,33.629143,-99.632072,120,1,VNP46A3_A2024061,114,2.053236e-02,0.056989,0.052338,0.229635,9.166274,71.586716,0.000000,2,4,5.181532e-03,-0.008847,0.018648,-0.008494,-0.002522,0.001230,1.154184,1.237193,2.058357,1.543948,0.112380,0.421993
TEMPO_RADT_L1_V04_20240324T105713Z_S001G03,6.297664,33.755009,-106.043579,120,1,VNP46A3_A2024061,114,2.053236e-02,0.056989,0.052338,0.229635,9.166274,68.927574,0.000000,90,2,9.284213e-03,0.000778,0.012231,-0.000672,-0.000864,0.002228,1.159837,1.236746,2.091117,1.542109,0.111305,0.420719
TEMPO_RADT_L1_V04_20240324T111003Z_S001G04,6.297664,33.984764,-112.807671,120,1,VNP46A3_A2024061,114,2.053236e-02,0.056989,0.052338,0.229635,9.166274,66.028503,0.000000,188,9,1.566677e-02,0.006898,0.019386,0.000604,-0.003814,0.000237,1.201963,1.250364,2.204531,1.572756,0.113297,0.421608
TEMPO_RADT_L1_V04_20240324T112253Z_S001G05,6.297664,34.318756,-120.167786,120,1,VNP46A3_A2024061,114,2.053236e-02,0.056989,0.052338,0.229635,9.166274,62.732410,0.000000,8,2,1.477706e-02,0.001407,0.023394,0.002464,-0.000988,0.001886,1.312983,1.287333,2.474333,1.637715,0.117463,0.430907
TEMPO_RADT_L1_V04_20240325T004612Z_S017G01,6.297664,34.163143,-63.449478,121,1,VNP46A3_A2024061,149,8.087941e-03,0.017388,0.033872,0.059720,2.841283,58.224670,0.000000,0,101,2.930029e-02,0.019864,0.011031,0.006458,-0.000345,-0.002214,1.590034,1.360465,2.983632,1.753944,0.110171,0.430768
TEMPO_RADT_L1_V04_20240325T005902Z_S017G02,6.297664,33.861908,-70.718201,120,1,VNP46A3_A2024061,149,8.087941e-03,0.017388,0.033872,0.059720,2.841283,61.292660,0.000000,0,7,5.173812e-02,0.028143,0.057799,0.026402,-0.000076,0.001356,1.528747,1.291918,2.857264,1.607298,0.108100,0.418383
TEMPO_RADT_L1_V04_20240325T011151Z_S017G03,6.297664,33.664551,-77.387558,120,1,VNP46A3_A2024061,149,8.087941e-03,0.017388,0.033872,0.059720,2.841283,64.032822,0.000000,0,0,1.285471e-02,-0.015108,0.048250,-0.008029,0.000059,0.002190,1.360250,1.315272,2.482518,1.614786,0.107485,0.414226
TEMPO_RADT_L1_V04_20240325T012441Z_S017G04,6.297664,33.547539,-83.746254,120,1,VNP46A3_A2024061,149,8.087941e-03,0.017388,0.033872,0.059720,2.841283,66.605713,0.000000,0,0,-2.844359e-03,-0.005043,0.034613,0.006833,0.000235,0.002497,1.240458,1.276866,2.206113,1.578365,0.107710,0.417822
TEMPO_RADT_L1_V04_20240325T013731Z_S017G05,6.297664,33.504921,-89.960274,120,1,VNP46A3_A2024061,149,8.087941e-03,0.017388,0.033872,0.059720,2.841283,69.113136,0.000000,0,2,1.588132e-02,0.014578,0.030211,0.028800,0.000526,0.002450,1.219053,1.298408,2.199406,1.693594,0.111736,0.424344
TEMPO_RADT_L1_V04_20240325T103124Z_S001G01,6.297664,33.576088,-93.357750,121,1,VNP46A3_A2024061,128,3.839836e-03,-0.029571,0.047689,0.147566,1.987587,69.691292,0.000000,0,26,6.525957e-03,0.012406,0.010693,0.010916,0.000717,-0.000139,1.261387,1.302022,2.300465,1.652122,0.113023,0.422252
TEMPO_RADT_L1_V04_20240325T104414Z_S001G02,6.297664,33.630268,-99.645958,120,1,VNP46A3_A2024061,128,3.839836e-03,-0.029571,0.047689,0.147566,1.987587,67.247856,0.000000,0,43,5.508436e-03,-0.006742,0.020240,-0.005552,0.000601,0.001074,1.430670,1.358700,2.633590,1.685746,0.110547,0.419176
TEMPO_RADT_L1_V04_20240325T105703Z_S001G03,6.297664,33.751530,-106.058861,120,1,VNP46A3_A2024061,128,3.839836e-03,-0.029571,0.047689,0.147566,1.987587,64.750641,0.000000,0,0,2.087862e-02,0.002923,0.039029,0.006362,0.000177,0.002242,1.371526,1.342667,2.524072,1.664701,0.109104,0.418880
TEMPO_RADT_L1_V04_20240325T110953Z_S001G04,6.297664,33.976025,-112.825851,120,1,VNP46A3_A2024061,128,3.839836e-03,-0.029571,0.047689,0.147566,1.987587,62.076439,0.000000,0,11,3.401124e-02,0.012672,0.050528,0.013011,-0.000886,0.001507,1.460099,1.398299,2.725388,1.739263,0.110610,0.416920
TEMPO_RADT_L1_V04_20240325T112243Z_S001G05,6.297664,34.303535,-120.186676,120,1,VNP46A3_A2024061,128,3.839836e-03,-0.029571,0.047689,0.147566,1.987587,59.099922,0.000000,0,4,1.659212e-02,0.011146,0.022160,0.018440,-0.000468,0.002382,1.472001,1.372520,2.780802,1.722632,0.113961,0.422891
TEMPO_RADT_L1_V04_20240326T004546Z_S017G01,6.297664,34.172623,-63.382183,121,1,VNP46A3_A2024061,100,-2.504167e-02,0.030148,0.025819,0.059732,8.276655,69.225929,0.000000,0,46,1.430893e-02,0.019589,0.001746,0.014585,-0.000214,-0.000104,1.138732,1.232916,2.095480,1.589132,0.109115,0.433977
TEMPO_RADT_L1_V04_20240326T005836Z_S017G02,6.297664,33.868412,-70.656052,120,1,VNP46A3_A2024061,100,-2.504167e-02,0.030148,0.025819,0.059732,8.276655,72.343063,0.000000,0,2,1.494267e-02,0.021931,0.005642,0.021424,-0.000055,0.001644,1.070660,1.191478,1.912512,1.494152,0.107970,0.418710
TEMPO_RADT_L1_V04_20240326T011125Z_S017G03,6.297664,33.667152,-77.331635,120,1,VNP46A3_A2024061,100,-2.504167e-02,0.030148,0.025819,0.059732,8.276655,75.112816,0.000000,0,0,3.557960e-03,-0.021380,0.023196,-0.011307,-0.000004,0.003117,1.101701,1.226556,1.935553,1.513405,0.107483,0.416588
TEMPO_RADT_L1_V04_20240326T012415Z_S017G04,6.297664,33.548748,-83.695053,120,1,VNP46A3_A2024061,100,-2.504167e-02,0.030148,0.025819,0.059732,8.276655,77.704033,0.000000,0,50,-1.200959e-03,-0.004227,0.027019,0.000740,0.000220,0.002343,1.111503,1.226310,1.919176,1.507218,0.107598,0.415316
TEMPO_RADT_L1_V04_20240326T013705Z_S017G05,6.297664,33.500061,-89.911095,120,1,VNP46A3_A2024061,100,-2.504167e-02,0.030148,0.025819,0.059732,8.276655,80.219650,0.000000,0,121,1.467364e-02,0.009249,0.009746,0.003948,0.000595,0.000461,1.042826,1.211163,1.823589,1.627586,0.112828,0.430424
TEMPO_RADT_L1_V04_20240326T103114Z_S001G01,6.297664,33.574165,-93.285675,121,1,VNP46A3_A2024061,164,3.170414e-02,0.029174,0.039540,0.120548,12.710011,65.970261,0.000000,0,10,7.465777e-03,0.006383,0.013578,0.011495,0.000434,0.005382,1.196212,1.269652,2.162786,1.647529,0.111715,0.438209
TEMPO_RADT_L1_V04_20240326T104404Z_S001G02,6.297664,33.630291,-99.573219,120,1,VNP46A3_A2024061,164,3.170414e-02,0.029174,0.039540,0.120548,12.710011,63.754597,0.000000,0,0,8.389182e-04,-0.023084,0.015538,-0.014758,0.000205,0.005720,1.153737,1.268775,2.027001,1.589851,0.108106,0.434818
TEMPO_RADT_L1_V04_20240326T105653Z_S001G03,6.297664,33.751419,-105.986923,120,1,VNP46A3_A2024061,164,3.170414e-02,0.029174,0.039540,0.120548,12.710011,61.534000,0.000000,0,0,1.564892e-02,0.006114,0.023087,0.006874,0.000185,0.005177,1.145994,1.247658,2.051487,1.557411,0.108175,0.427927
TEMPO_RADT_L1_V04_20240326T110943Z_S001G04,6.297664,33.975811,-112.756798,120,1,VNP46A3_A2024061,164,3.170414e-02,0.029174,0.039540,0.120548,12.710011,59.218716,0.000000,0,2,1.982797e-02,0.019457,0.027637,0.018164,0.000033,0.005001,1.172516,1.258290,2.127332,1.579176,0.108946,0.430914
TEMPO_RADT_L1_V04_20240326T112233Z_S001G05,6.297664,34.301643,-120.115463,120,1,VNP46A3_A2024061,164,3.170414e-02,0.029174,0.039540,0.120548,12.710011,56.726776,0.000000,0,2,9.939619e-03,0.017594,0.008029,0.021387,-0.000001,0.006314,1.242784,1.280406,2.283472,1.642030,0.110220,0.437820
TEMPO_RADT_L1_V04_20240327T005545Z_S013G01,6.297664,33.909660,-69.426094,126,1,VNP46A3_A2024061,89,-7.295349e-03,0.031919,0.045073,0.120133,19.263508,82.961281,0.000000,0,2,1.732984e-02,0.020723,0.005046,0.021358,-0.000089,0.002451,0.984056,1.162898,1.703432,1.488047,0.108686,0.423819
TEMPO_RADT_L1_V04_20240327T010907Z_S013G02,6.297664,33.688122,-76.500519,126,1,VNP46A3_A2024061,89,-7.295349e-03,0.031919,0.045073,0.120133,19.263508,85.934998,0.000000,0,4,8.943082e-03,0.005454,0.013405,0.008892,-0.000007,0.003148,1.024869,1.185898,1.755608,1.480017,0.107658,0.419041
TEMPO_RADT_L1_V04_20240327T012235Z_S013G03,6.297664,33.555222,-83.206551,126,1,VNP46A3_A2024061,89,-7.295349e-03,0.031919,0.045073,0.120133,19.263508,88.681091,0.000000,0,107,6.228482e-03,0.000310,0.020452,-0.002345,0.000050,0.000550,1.046914,1.190888,1.790230,1.470200,0.107304,0.417725
TEMPO_RADT_L1_V04_20240327T013603Z_S013G04,6.297664,33.510426,-89.677589,125,1,VNP46A3_A2024061,89,-7.295349e-03,0.031919,0.045073,0.120133,19.263508,91.305489,0.000000,0,41,9.081147e-03,-0.006677,0.020427,0.001489,0.000558,0.002769,1.033485,1.200189,1.780682,1.604581,0.112388,0.422659
TEMPO_RADT_L1_V04_20240327T103104Z_S001G01,6.297664,33.580811,-93.273895,121,1,VNP46A3_A2024061,179,1.474626e-02,0.011503,0.050379,0.113987,23.718027,63.044758,0.000000,0,10,1.051928e-02,-0.015468,0.031817,-0.006965,0.000274,0.002642,1.141136,1.266938,2.008900,1.679813,0.112122,0.431394
TEMPO_RADT_L1_V04_20240327T104354Z_S001G02,6.297664,33.637573,-99.559929,120,1,VNP46A3_A2024061,179,1.474626e-02,0.011503,0.050379,0.113987,23.718027,61.170544,0.000000,0,2,9.445876e-03,-0.010633,0.028348,-0.003412,0.000113,0.003709,1.192693,1.275008,2.114618,1.600614,0.107961,0.428077
TEMPO_RADT_L1_V04_20240327T105643Z_S001G03,6.297664,33.759731,-105.971100,120,1,VNP46A3_A2024061,179,1.474626e-02,0.011503,0.050379,0.113987,23.718027,59.351868,0.000000,0,0,1.500229e-02,0.014630,0.020887,0.016025,0.000137,0.003738,1.078701,1.216231,1.898469,1.515785,0.108198,0.424327
TEMPO_RADT_L1_V04_20240327T110933Z_S001G04,6.297664,33.980846,-112.742752,120,1,VNP46A3_A2024061,179,1.474626e-02,0.011503,0.050379,0.113987,23.718027,57.532154,0.000000,0,4,1.600891e-02,0.022115,0.014145,0.021041,0.000109,0.003740,1.043045,1.195564,1.832965,1.507910,0.108373,0.425042
TEMPO_RADT_L1_V04_20240327T112223Z_S001G05,6.297664,34.304867,-120.107841,120,1,VNP46A3_A2024061,179,1.474626e-02,0.011503,0.050379,0.113987,23.718027,55.678940,0.000000,0,0,1.313001e-02,0.017952,0.011454,0.020778,0.000021,0.004870,1.144903,1.232602,2.080484,1.595024,0.109864,0.435846
TEMPO_RADT_L1_V04_20240328T103053Z_S001G01,6.297664,33.832787,-108.675232,101,1,VNP46A3_A2024061,45,-1.849619e-02,-0.006711,0.027396,0.049917,34.737564,55.098289,0.000000,0,0,4.378373e-03,0.005433,0.005742,0.005999,0.000106,0.001298,1.011385,1.165052,1.759691,1.452289,0.106994,0.417583
TEMPO_RADT_L1_V04_20240328T104134Z_S001G02,6.297664,34.051502,-114.508232,100,1,VNP46A3_A2024061,45,-1.849619e-02,-0.006711,0.027396,0.049917,34.737564,54.499126,0.000000,0,2,3.699385e-03,-0.001641,0.006021,-0.001180,0.000119,0.001555,1.029193,1.172677,1.806511,1.448297,0.106883,0.413347
TEMPO_RADT_L1_V04_20240328T105216Z_S001G03,6.297664,34.333874,-120.745064,100,1,VNP46A3_A2024061,45,-1.849619e-02,-0.006711,0.027396,0.049917,34.737564,54.061596,0.000000,0,2,5.217728e-03,0.002833,0.007204,0.005602,0.000066,0.002013,1.067137,1.185374,1.912332,1.475405,0.107129,0.417642
TEMPO_RADT_L1_V04_20240328T110324Z_S002G01,6.297664,33.832382,-108.676956,101,1,VNP46A3_A2024061,45,2.418440e-02,0.012508,0.033775,0.052149,34.993450,57.916588,0.000000,0,0,4.049286e-03,0.005190,0.005212,0.001646,0.000115,0.000701,1.008696,1.189116,1.758878,1.474764,0.107836,0.420291
TEMPO_RADT_L1_V04_20240328T111405Z_S002G02,6.297664,34.054180,-114.509178,100,1,VNP46A3_A2024061,45,2.418440e-02,0.012508,0.033775,0.052149,34.993450,56.935951,0.000000,0,2,4.024612e-03,-0.000989,0.007948,0.002699,0.000099,0.002851,1.023196,1.191090,1.800660,1.476966,0.107627,0.419629
TEMPO_RADT_L1_V04_20240328T112447Z_S002G03,6.297664,34.340336,-120.743454,100,1,VNP46A3_A2024061,45,2.418440e-02,0.012508,0.033775,0.052149,34.993450,56.046211,0.000000,0,0,5.544551e-03,0.003224,0.006319,0.006864,0.000176,0.002804,1.058743,1.198413,1.874737,1.497574,0.107970,0.421034
TEMPO_RADT_L1_V04_20240329T011632Z_S018G01,6.297664,33.613308,-79.953247,101,1,VNP46A3_A2024061,134,3.505421e-02,0.045976,0.033897,0.040060,41.673470,109.963470,0.000000,0,2,1.730596e-03,0.005414,0.010437,0.009146,-0.000147,0.000376,1.067501,1.243724,1.822558,1.585606,0.109195,0.418731
